0.01710863986313088	0.0047377771928670135	0.9781535829440021
0.01710863986313088	0.0047377771928670135	0.9781535829440021
0.061277867729480635	0.03400174367916303	0.9047203885913563
0.011453037195611453	0.09408616537329409	0.8944607974310944
0.0035446085643857602	0.0016815393728622475	0.994773852062752
0.0029659107974170295	0.0019772738649446865	0.9950568153376382
0.0029373027671282894	0.0030579245233810603	0.9940047727094906
0.1172106824925816	0.059004793426158414	0.82378452408126
0.018065887353878853	0.008404985025601391	0.9735291276205198
0.0255663430420712	0.03559870550161812	0.9388349514563107
