0.0255663430420712	0.03559870550161812	0.9388349514563107
0.0255663430420712	0.03559870550161812	0.9388349514563107
0.01710863986313088	0.0047377771928670135	0.9781535829440021
0.01710863986313088	0.0047377771928670135	0.9781535829440021
0.018065887353878853	0.008404985025601391	0.9735291276205198
0.018065887353878853	0.008404985025601391	0.9735291276205198
0.0029659107974170295	0.0019772738649446865	0.9950568153376382
0.0029659107974170295	0.0019772738649446865	0.9950568153376382
0.0035446085643857602	0.0016815393728622475	0.994773852062752
0.0035446085643857602	0.0016815393728622475	0.994773852062752
