arthur_aikin	london
bram_stoker	london
francesco_cossiga	rome
gia_carangi	philadelphia
john_james_richard_macleod	aberdeen
pope_benedict_xiii	rome
pope_clement_ix	rome
pope_gregory_ix	rome
pope_theodore_ii	rome
robert_bunsen	heidelberg
william_congreve	london
wilhelm_ostwald	leipzig
yasser_arafat	paris
robert_watsonwatt	inverness
henry_morton_stanley	london
adrienmarie_legendre	paris
farouk_of_egypt	rome
harold_wilson	london
anna_leonowens	montreal
chaim_soutine	paris
jaroslav_seifert	prague
greta_garbo	new_york_city
patricia_highsmith	locarno
ingeborg_bachmann	rome
richard_francis_burton	trieste
pope_pius_vii	rome
umberto_ii_of_italy	geneva
maxime_weygand	paris
john_abbott	montreal
philip_v_of_macedon	amphipolis
pierre_bourdieu	paris
philomena	rome
jacques_plante	geneva
irving_thalberg	santa_monica_california
yamagata_aritomo	tokyo
shigeru_yoshida	tokyo
jacques_de_molay	paris
louishippolyte_lafontaine	montreal
edmund_allenby	lt_1st_Viscount_AllenbyLondongt
fred_g_aandahl	valley_city_north_dakota
friedrich_miescher	davos
harold_stassen	bloomington_minnesota
otto_heinrich_warburg	berlin
john_byrom	manchester
arthur_gould_rugby_player	newport
władysław_gomułka	konstancinjeziorna
augustus_ii_the_strong	warsaw
elizabeth_siddal	london
whitley_stokes	london
williamina_fleming	boston
george_walton	augusta_georgia
paul_winchell	los_angeles
clarence_king	phoenix_arizona
harold_bennett	london
giulio_de_medici_d_1600	pisa
claiborne_pell	newport_rhode_island
nie_rongzhen	beijing
james_gunn_senator	louisville_georgia
william_le_queux	knokke
john_millington_synge	dublin
italo_balbo	tobruk
stu_hart	calgary
william_mckell	sydney
philippa_plantagenet	lt_5th_Countess_of_UlsterCork_citygt
abel_gance	paris
johannes_peter_müller	berlin
paul_simon_politician	springfield_illinois
hussein_bin_ali	lt_Sharif_of_MeccaAmmangt
kenny_guinn	las_vegas_nevada
ahmadou_ahidjo	dakar
david_iv_of_georgia	tbilisi
david_davis_supreme_court_justice	bloomington_illinois
trugernanner	hobart
jeanantoine_chaptal	paris
david_settle_reid	reidsville_north_carolina
josephalfred_mousseau	montreal
ken_clark_actor	rome
ann_sothern	ketchum_idaho
arnold_nordmeyer	wellington
eve_kosofsky_sedgwick	new_york_city
ragnar_granit	stockholm
henry_dworshak	washington_dc
rawlins_lowndes	charleston_south_carolina
lawrence_dale_bell	buffalo_new_york
seewoosagur_ramgoolam	port_louis
tage_danielsson	stockholm
carl_van_vechten	new_york_city
theodore_medad_pomeroy	auburn_new_york
fritz_pregl	graz
william_jones_vc	manchester
günther_von_kluge	metz
norman_manley	kingston_jamaica
jan_syrový	prague
littleton_waller_tazewell	norfolk_virginia
giovanni_battista_riccioli	bologna
charles_hibbert_tupper	vancouver
robert_maynard_hutchins	santa_barbara_california
edward_p_carville	reno_nevada
frederick_calvert	lt_6th_Baron_BaltimoreNaplesgt
william_e_jenner	bedford_indiana
filip_konowal	hull_quebec
henry_baldwin_judge	philadelphia
albert_j_myer	buffalo_new_york
lolita_lebrón	san_juan_puerto_rico
francis_ouimet	newton_massachusetts
joseph_babinski	paris
sangamitta	anuradhapura
alphonso_ford	memphis_tennessee
john_blake_rice	chicago
choudhary_rahmat_ali	cambridge
paul_jones_semmes	martinsburg_west_virginia
liang_qichao	beijing
bhairon_singh_shekhawat	jaipur
helena_roerich	kalimpong
tytus_chałubiński	zakopane
dovemyer_robinson	auckland
herbert_s_walters	knoxville_tennessee
george_s_nixon	washington_dc
david_morley_barman	london
virginia_dale	burbank_california
gino_severini	paris
eugene_hale	washington_dc
elissa_landi	kingston_new_york
ollie_johnston	sequim_washington
almanzo_wilder	mansfield_missouri
robert_y_hayne	asheville_north_carolina
issy_smith	melbourne
drastamat_kanayan	boston
john_dunlay	cork_city
samuel_dirksz_van_hoogstraten	dordrecht
rose_of_viterbo	viterbo
sebastiano_del_piombo	rome
emilie_schindler	berlin
jeanétienne_guettard	paris
yılmaz_güney	paris
william_k_sebastian	memphis_tennessee
thomas_ford_politician	peoria_illinois
ron_vawter	zürich
raphael_von_koeber	yokohama
john_souther	newton_massachusetts
ferdinand_von_richthofen	berlin
franz_sigel	new_york_city
eugèneanatole_demarçay	paris
albert_campbell_canadian_politician	scarborough_ontario
lino_brocka	quezon_city
junkyard_dog	forest_mississippi
slats_gill	corvallis_oregon
robert_morrison_missionary	guangzhou
edward_simpson_navy_officer	washington_dc
franz_xaver_winterhalter	frankfurt_am_main
sandy_allen	shelbyville_indiana
james_p_pope	alexandria_virginia
osman_nuri_paşa	istanbul
gary_hart_wrestler	euless_texas
marcel_boussac	paris
safdar_hashmi	delhi
virginia_davis	corona_california
herman_haupt	jersey_city_new_jersey
andrew_jackson_smith	st_louis_missouri
caroline_ingalls	de_smet_south_dakota
solomon_willard	quincy_massachusetts
mala_powers	burbank_california
daniel_adam_z_veleslavína	prague
nancy_parsons	la_crosse_wisconsin
albert_warner	miami_beach_florida
george_madison	paris_kentucky
william_thetford	tiburon_california
r_c_gorman	albuquerque_new_mexico
felix_of_nola	nola
frank_faylen	burbank_california
jilly_rizzo	rancho_mirage_california
frank_albertson	santa_monica_california
tengiz_abuladze	tbilisi
daniel_rodney	lewes_delaware
liu_ju	sanmenxia
fred_hall	shawnee_kansas
john_tovey	lt_1st_Baron_ToveyFunchalgt
horatio_seymour	new_york_city
marco_ferreri	paris
gunther_gebelwilliams	venice_florida
abe_silverstein	fairview_park_ohio
georges_catroux	paris
elmar_klos	prague
john_england_bishop	charleston_south_carolina
richard_r_kenney	dover_delaware
shapour_bakhtiar	paris
jehane_benoît	sutton_quebec
joão_do_canto_e_castro	lisbon
maria_anna_of_bavaria_15511608	graz
christian_bergmann	geneva
james_purdy	englewood_new_jersey
peter_norbeck	redfield_south_dakota
ann_smith_franklin	newport_rhode_island
bianca_maria_visconti	cremona
mar_eshai_shimun_xxiii	san_jose_california
arthur_rostron	southampton
albert_tocco	chicago
theodore_schwan	washington_dc
richard_ainley	london
napoleon_louis_bonaparte	forlì
albert_g_schmedeman	madison_wisconsin
william_b_caperton	newport_rhode_island
gunning_bedford	lt_SrNew_Castle_Delawaregt
john_hope_franklin	durham_north_carolina
emilio_fernández	mexico_city
bartolo_longo	pompeii
hideo_kobayashi	kamakura_kanagawa
james_h_glennon	washington_dc
george_b_crittenden	danville_kentucky
marek_perepeczko	częstochowa
john_harris_usmc	washington_dc
newton_edmunds	yankton_south_dakota
cocoa_samoa	killeen_texas
lisle_wilson	huntington_beach_california
tobias_barreto	recife
eli_m_saulsbury	dover_delaware
bryan_pringle	london
sōkichi_takagi	chigasaki_kanagawa
karnad_sadashiva_rao	mumbai
dovima	fort_lauderdale_florida
alfred_i_du_pont	jacksonville_florida
néstor_de_villa	muntinlupa_city
tom_phillips_royal_navy_officer	kuantan
