quentin_tarantino	pulp_fiction_film
quentin_tarantino	reservoir_dogs
quentin_tarantino	kill_bill
quentin_tarantino	jackie_brown_film
quentin_tarantino	four_rooms
quentin_tarantino	inglourious_basterds
quentin_tarantino	my_best_friends_birthday
quentin_tarantino	sin_city_film
quentin_tarantino	grindhouse_film
quentin_tarantino	death_proof
quentin_tarantino	grave_danger
quentin_tarantino	machete_film
mai_zetterling	amorosa
mai_zetterling	loving_couples_1964_film
mai_zetterling	doctor_glas_film
mai_zetterling	visions_of_eight
al_pacino	looking_for_richard
al_pacino	chinese_coffee
tom_hanks	that_thing_you_do
tom_hanks	band_of_brothers_tv_miniseries
tom_hanks	larry_crowne
m_night_shyamalan	the_sixth_sense
m_night_shyamalan	unbreakable_film
m_night_shyamalan	signs_film
m_night_shyamalan	the_village_2004_film
m_night_shyamalan	praying_with_anger
m_night_shyamalan	wide_awake_1998_film
m_night_shyamalan	the_happening_2008_film
m_night_shyamalan	the_last_airbender
sean_penn	the_pledge_film
sean_penn	the_indian_runner
sean_penn	into_the_wild_film
baldur_von_schirach	der_nürnberger_parteitag_der_nsdap
charles_correll	deadly_desire
charles_correll	echo_1997_film
ward_kimball	man_in_space
ward_kimball	its_tough_to_be_a_bird
w_c_fields	man_on_the_flying_trapeze
kamal_haasan	virumaandi
marcel_camus	black_orpheus
marcel_camus	le_chant_du_monde_film
lotte_reiniger	the_adventures_of_prince_achmed
emilio_estevez	the_war_at_home_film
emilio_estevez	rated_x_film
emilio_estevez	bobby_2006_film
emilio_estevez	wisdom_film
abel_gance	napoléon_1927_film
abel_gance	beethovens_great_love
abel_gance	jaccuse_1919_film
abel_gance	au_secours
abel_gance	la_roue
abel_gance	end_of_the_world_1931_film
abel_gance	la_folie_du_docteur_tube
abel_gance	jaccuse_1938_film
abel_gance	la_digue_film
abel_gance	the_mask_of_horror
abel_gance	un_drame_au_château_dacre
abel_gance	le_périscope
abel_gance	les_gaz_mortels
abel_gance	le_droit_à_la_vie
abel_gance	the_torture_of_silence
abel_gance	barberousse
abel_gance	the_zone_of_death
abel_gance	the_tenth_symphony
abel_gance	the_ironmaster
abel_gance	poliche
abel_gance	vénus_aveugle
abel_gance	louise_film
rick_rubin	tougher_than_leather_film
dean_parisot	galaxy_quest
dean_parisot	the_appointments_of_dennis_jennings
dean_parisot	home_fries
dean_parisot	atf
ishirō_honda	king_kong_vs_godzilla
ishirō_honda	destroy_all_monsters
ishirō_honda	godzilla_1954_film
