manuallycodedfactsofyago
donotoverwrite
thesearetherelationsofyago2s
thehardextractorwillmakethisdatapartofyago2s

basehttp:yagoknowledgeorgresource
prefixdc:http:purlorgdcterms
prefixfoaf:http:xmlnscomfoaf01
prefixowl:http:wwww3org200207owl
prefixrdf:http:wwww3org19990222rdfsyntaxns
prefixrdfs:http:wwww3org200001rdfschema
prefixskos:http:wwww3org200402skoscore
prefixvcard:http:wwww3org2006vcardns
prefixxsd:http:wwww3org2001xmlschema

rdfs:class	rdf:type	rdfs:resource
rdf:statement	rdf:type	rdfs:resource
rdf:property	rdf:type	rdfs:resource
rdfs:literal	rdfs:subclassof	rdfs:resource
xsd:date	rdfs:subclassof	rdfs:literal
xsd:string	rdfs:subclassof	rdfs:literal
xsd:decimal	rdfs:subclassof	rdfs:literal
xsd:integer	rdfs:subclassof	rdfs:literal
xsd:nonnegativeinteger	rdfs:subclassof	rdfs:literal
yagoextendedrelation	rdfs:subclassof	rdf:property
owl:functionalproperty	rdfs:subclassof	rdf:property
owl:functionalproperty	rdfs:subclassof	yagofunctionintime
owl:symmetricproperty	rdfs:subclassof	rdf:property
owl:transitiveproperty	rdfs:subclassof	rdf:property
owl:sameas	rdfs:domain	owl:thing
yagointernalrelation	rdfs:subclassof	rdf:property
rdfs:comment	rdfs:domain	rdfs:resource
rdfs:comment	rdfs:range	xsd:string
rdfs:comment	rdf:type	rdf:property
rdfs:domain	rdfs:domain	rdf:property
rdfs:range	rdfs:domain	rdf:property
rdf:type	rdfs:domain	rdfs:resource
rdf:type	rdfs:range	rdfs:class
rdf:type	rdf:type	rdf:property
rdf:type	rdf:type	permanentrelationtosubject
rdfs:subclassof	rdfs:domain	rdfs:class
rdfs:subclassof	rdfs:range	rdfs:class
rdfs:subclassof	rdf:type	rdf:property
rdfs:subclassof	rdf:type	owl:transitiveproperty
rdfs:domain	rdfs:range	rdfs:class
rdfs:domain	rdf:type	owl:functionalproperty
rdfs:range	rdfs:range	rdfs:class
rdfs:range	rdf:type	owl:functionalproperty
rdfs:subpropertyof	rdfs:domain	rdf:property
rdfs:subpropertyof	rdfs:range	rdf:property
rdfs:subpropertyof	rdf:type	rdf:property
rdfs:subpropertyof	rdf:type	owl:transitiveproperty
hastypecheckpattern	rdf:type	yagointernalrelation
hastypecheckpattern	rdfs:domain	rdfs:class
hastypecheckpattern	rdfs:range	xsd:string
hasconfidence	rdfs:domain	rdf:property
hasconfidence	rdfs:range	yagofraction
hasconfidence	rdf:type	rdf:property
occurssince	rdfs:domain	rdf:statement
occurssince	rdfs:range	xsd:date
occurssince	rdf:type	owl:functionalproperty
occursuntil	rdfs:domain	rdf:statement
occursuntil	rdfs:range	xsd:date
occursuntil	rdf:type	owl:functionalproperty
isconnectedtordf:typerdf:property
isconnectedtordfs:range	yagogeoentity
isconnectedtordfs:domain	yagogeoentity
bytransport	rdf:typerdf:property
bytransport	rdfs:domain	rdf:statement
bytransport	rdfs:range	wordnetairline102690081
hasairportcode	rdf:typeowl:functionalproperty
hasairportcode	rdfs:range	xsd:string
hasairportcode	rdfs:domain	wordnetairport102692232
hasairportcode	rdfs:subpropertyof	rdfs:label
linksto	rdfs:domain	owl:thing
linksto	rdfs:range	owl:thing
linksto	rdf:type	rdf:property
startsexistingondate	rdfs:domain	owl:thing
startsexistingondate	rdfs:range	xsd:date
startsexistingondate	rdf:type	owl:functionalproperty
endsexistingondate	rdfs:domain	owl:thing
endsexistingondate	rdfs:range	xsd:date
endsexistingondate	rdf:type	owl:functionalproperty
subjectstartrelation	rdfs:domain	owl:thing
subjectstartrelation	rdfs:range	owl:thing
subjectstartrelation	rdfs:subclassof	rdf:property
subjectstartrelation	rdf:type	rdf:property
subjectendrelation	rdfs:domain	owl:thing
subjectendrelation	rdfs:range	owl:thing
subjectendrelation	rdfs:subclassof	rdf:property
subjectendrelation	rdf:type	rdf:property
objectstartrelation	rdfs:domain	owl:thing
objectstartrelation	rdfs:range	owl:thing
objectstartrelation	rdfs:subclassof	rdf:property
objectstartrelation	rdf:type	rdf:property
objectendrelation	rdfs:domain	owl:thing
objectendrelation	rdfs:range	owl:thing
objectendrelation	rdfs:subclassof	rdf:property
objectendrelation	rdf:type	rdf:property
permanentrelationtosubject	rdfs:domain	owl:thing
permanentrelationtosubject	rdfs:range	owl:thing
permanentrelationtosubject	rdfs:subclassof	rdf:property
permanentrelationtosubject	rdf:type	rdf:property
permanentrelationtoobject	rdfs:domain	owl:thing
permanentrelationtoobject	rdfs:range	owl:thing
permanentrelationtoobject	rdfs:subclassof	rdf:property
permanentrelationtoobject	rdf:type	rdf:property
