adam_storke	actedin	highway_to_hell_film
adam_storke	actedin	mystic_pizza
aleksandr_solzhenitsyn	created	cancer_ward
aleksandr_solzhenitsyn	created	one_day_in_the_life_of_ivan_denisovich_film
aleksandr_solzhenitsyn	created	the_first_circle
aleksandr_solzhenitsyn	created	the_gulag_archipelago
aleksandr_solzhenitsyn	created	two_hundred_years_together
alexander_ii_of_scotland	created	blackfriars_perth
alexander_ii_of_scotland	created	pluscarden_abbey
alexander_ii_of_scotland	ismarriedto	joan_of_england_queen_of_scots
alexander_ii_of_scotland	ismarriedto	marie_de_coucy
ali_selim	directed	sweet_land
ali_selim	produced	sweet_land
all_shall_perish	created	hate_malice_revenge
all_shall_perish	created	the_price_of_existence
allied_stores	created	northgate_mall_seattle
allied_stores	created	westfield_southcenter
annette_bening	actedin	being_julia
annette_bening	actedin	bugsy
annette_bening	actedin	guilty_by_suspicion
annette_bening	actedin	in_dreams_film
annette_bening	actedin	love_affair_1994_film
annette_bening	actedin	mars_attacks
annette_bening	actedin	mrs_harris
annette_bening	actedin	open_range
annette_bening	actedin	regarding_henry
annette_bening	actedin	richard_iii_1995_film
annette_bening	actedin	running_with_scissors_film
annette_bening	actedin	the_american_president
annette_bening	actedin	the_grifters_film
annette_bening	actedin	the_kids_are_all_right_film
annette_bening	actedin	the_siege
annette_bening	actedin	the_women_2008_film
annette_bening	actedin	valmont_film
annette_bening	actedin	what_planet_are_you_from
annette_bening	ismarriedto	warren_beatty
anthony_horowitz	created	alex_rider_character
anthony_horowitz	created	ark_angel
anthony_horowitz	created	collision_tv_series
anthony_horowitz	created	crime_traveller
anthony_horowitz	created	deaths_shadow_midsomer_murders_episode
anthony_horowitz	created	eagle_strike
anthony_horowitz	created	evil_star_novel
anthony_horowitz	created	foyles_war
anthony_horowitz	created	groosham_grange
anthony_horowitz	created	horowitz_horror
anthony_horowitz	created	hot_money
anthony_horowitz	created	i_know_what_you_did_last_wednesday
anthony_horowitz	created	matt_freeman_power_of_five
anthony_horowitz	created	murder_in_mind_tv_series
anthony_horowitz	created	necropolis_2008_novel
anthony_horowitz	created	nightrise
anthony_horowitz	created	point_blanc
anthony_horowitz	created	ravens_gate
anthony_horowitz	created	scorpia_novel
anthony_horowitz	created	skeleton_key_novel
anthony_horowitz	created	south_by_south_east
anthony_horowitz	created	stormbreaker_film
anthony_horowitz	created	stormbreaker_novel
anthony_horowitz	created	the_blurred_man
anthony_horowitz	created	the_diamond_brothers
anthony_horowitz	created	the_falcons_malteser
anthony_horowitz	created	the_french_confection
anthony_horowitz	created	the_gathering_film
anthony_horowitz	created	the_greek_who_stole_christmas
anthony_horowitz	created	the_power_of_five
anthony_horowitz	created	the_radius_of_the_lost_shark
arrested_development_group	created	people_everyday
arrested_development_group	created	strong_arrested_development_album
arrested_development_group	created	tennessee_arrested_development_song
big_bang_band	created	big_bang_discography
big_bang_band	created	bigbang_03
big_bang_band	created	bigbang_vol1
big_bang_band	created	gara_gara_go
big_bang_band	created	koe_o_kikasete
big_bang_band	created	my_heaven_big_bang_song
black_thought	created	the_seed_20
black_thought	created	you_got_me_song
bob_saget	created	rollin_with_saget
bob_saget	directed	becoming_dick
bob_saget	directed	dirty_work_1998_film
bob_saget	directed	farce_of_the_penguins
bret_easton_ellis	created	glamorama
bret_easton_ellis	created	imperial_bedrooms
bret_easton_ellis	created	less_than_zero_film
bret_easton_ellis	created	less_than_zero_novel
bret_easton_ellis	created	lunar_park
bret_easton_ellis	created	patrick_bateman
bret_easton_ellis	created	the_rules_of_attraction
bret_easton_ellis	created	the_rules_of_attraction_film
brooke_english	ismarriedto	edmund_grey
brooke_english	ismarriedto	tad_martin
bulevar_band	created	loš_i_mlad
bulevar_band	created	mala_noćna_panika
bulevar_band	created	nestašni_dečaci
charles_fleischer	actedin	the_backlot_murders
charles_fleischer	actedin	were_back_a_dinosaurs_story_film
charles_fleischer	actedin	who_framed_roger_rabbit
charles_graham_baker	created	crime_doctor_film
charles_graham_baker	created	danger_signal
charles_graham_baker	created	eternally_yours_film
charles_graham_baker	created	fortunes_mask
charles_graham_baker	created	ramrod_film
charles_graham_baker	created	shanghai_1935_film
charles_graham_baker	created	she_couldnt_take_it
charles_graham_baker	created	sonny_boy
charles_graham_baker	created	the_girl_in_the_limousine
charles_graham_baker	created	the_singing_fool
charles_graham_baker	created	you_only_live_once_film
charles_graham_baker	produced	tom_browns_school_days_film
charo_santosconcio	produced	ang_cute_ng_ina_mo
charo_santosconcio	produced	biyudo_si_daddy_biyuda_si_mommy
charo_santosconcio	produced	dekada_70_film
charo_santosconcio	produced	hindi_pa_tapos_ang_labada_darling
charo_santosconcio	produced	may_minamahal_film
charo_santosconcio	produced	sa_yo_lamang
chelsea_noble	actedin	instant_karma_film
chelsea_noble	actedin	left_behind_film_series
chelsea_noble	actedin	the_growing_pains_movie
chelsea_noble	actedin	you_lucky_dog
chelsea_noble	ismarriedto	kirk_cameron
christopher_mintzplasse	actedin	how_to_train_your_dragon_film
christopher_mintzplasse	actedin	kickass_film
christopher_mintzplasse	actedin	role_models
christopher_mintzplasse	actedin	superbad_film
clive_barker	created	books_of_blood
clive_barker	created	clive_barkers_jericho
clive_barker	created	clive_barkers_undying
clive_barker	created	dread_film
clive_barker	created	everville
clive_barker	created	hellraiser
clive_barker	created	lord_of_illusions
clive_barker	created	mr_maximillian_bacchus_and_his_travelling_circus
clive_barker	created	quicksilver_highway
clive_barker	created	rawhead_rex_film
clive_barker	created	razorline
clive_barker	created	sacrament_novel
clive_barker	created	saint_sinner_tv_film
clive_barker	created	the_midnight_meat_train
